OTU	Taxonomy
Otu0235	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0236	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0237	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0238	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
Otu0239	Bacteria	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified	
Otu0240	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonellaceae_unclassified	
Otu0241	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified	
Otu0242	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	
Otu0243	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	
Otu0244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
Otu0245	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae_unclassified	
Otu0246	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Acetobacterium	
Otu0247	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rhodocyclaceae_unclassified	
Otu0248	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	
Otu0249	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	
Otu0250	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0251	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	Clostridiales_unclassified	
Otu0252	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	
Otu0253	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	Clostridiales_unclassified	
Otu0254	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0255	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	
Otu0256	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter	
Otu0257	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
Otu0258	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	
Otu0259	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	
Otu0260	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacteraceae_unclassified	
Otu0261	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
Otu0262	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Geobacillus	
Otu0263	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
Otu0264	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cloacibacterium	
Otu0265	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	
Otu0266	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	
Otu0267	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillaceae_unclassified	
Otu0268	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
Otu0269	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobiaceae_unclassified	
Otu0270	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
Otu0271	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	
Otu0272	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_unclassified	
Otu0273	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rhodocyclaceae_unclassified	
Otu0274	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
Otu0275	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylobacillus	
Otu0276	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetales_unclassified	Actinomycetales_unclassified	
Otu0277	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
Otu0278	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XVIII	Symbiobacterium	
Otu0279	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	
Otu0280	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae_unclassified	
Otu0281	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0282	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified	Sphingobacteriales_unclassified	
Otu0283	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	
Otu0284	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0285	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	
Otu0286	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
Otu0287	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	
Otu0288	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcaceae_unclassified	
Otu0289	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
Otu0290	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0291	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridiaceae_1_unclassified	
Otu0292	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	
Otu0293	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
Otu0294	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0295	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacteriaceae_unclassified	
Otu0296	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
Otu0297	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	
Otu0298	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
Otu0299	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
Otu0300	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
Otu0301	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0302	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	
Otu0303	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	
Otu0304	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0305	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Anaerococcus	
Otu0306	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae_unclassified	
Otu0307	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	
Otu0308	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0309	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio	
Otu0310	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
Otu0311	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae_unclassified	
Otu0312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
Otu0313	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cloacibacterium	
Otu0314	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	
Otu0315	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified	
Otu0316	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0317	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
Otu0318	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0319	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella	
Otu0320	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
Otu0321	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Tepidimicrobium	
Otu0322	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
Otu0323	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_2	Marinococcus	
Otu0324	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0325	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	
Otu0326	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
Otu0327	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	Clostridiales_unclassified	
Otu0328	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	
Otu0329	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacteriaceae_unclassified	
Otu0330	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	
Otu0331	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified	
Otu0332	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	
Otu0333	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	
Otu0334	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	
Otu0335	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharopolyspora	
Otu0336	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	
Otu0337	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	
Otu0338	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified	Sphingobacteriales_unclassified	
Otu0339	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	
Otu0340	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	
Otu0341	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
Otu0342	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	
Otu0343	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	
Otu0344	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	
Otu0345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
Otu0346	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Otu0347	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0348	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	
Otu0349	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0350	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0351	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Hydrotalea	
Otu0352	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	Clostridiales_unclassified	
Otu0353	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacteraceae_unclassified	
Otu0354	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Otu0355	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	
Otu0356	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified	
Otu0357	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0358	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
Otu0359	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae_unclassified	
Otu0360	Bacteria	Acidobacteria	Acidobacteria_Gp4	Gp4	Gp4_unclassified	Gp4_unclassified	
Otu0361	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacteraceae_unclassified	
Otu0362	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
Otu0363	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Pelosinus	
Otu0364	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Geobacillus	
Otu0365	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae_unclassified	
Otu0366	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	
Otu0367	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0368	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	
Otu0369	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
Otu0370	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	
Otu0371	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	
Otu0372	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0373	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
Otu0374	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified	
Otu0375	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fastidiosipila	
Otu0376	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified	Bacillales_unclassified	
Otu0377	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0378	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	
Otu0379	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0380	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
Otu0381	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	
Otu0382	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranella	Reyranella_unclassified	
Otu0383	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified	
Otu0384	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	
Otu0385	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_X	Thermicanus	
Otu0386	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
Otu0387	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Flectobacillus	
Otu0388	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
Otu0389	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
Otu0390	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Otu0391	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetales_unclassified	Actinomycetales_unclassified	
Otu0392	Bacteria	Acidobacteria	Acidobacteria_Gp4	Gp4	Gp4_unclassified	Gp4_unclassified	
Otu0393	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriales_unclassified	Fusobacteriales_unclassified	
Otu0394	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
Otu0395	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified	Sphingobacteriales_unclassified	
Otu0396	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	
Otu0397	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azovibrio	
Otu0398	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rhodocyclaceae_unclassified	
Otu0399	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacteraceae_unclassified	
Otu0400	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetales_unclassified	Actinomycetales_unclassified	
Otu0401	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
Otu0402	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
Otu0403	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cloacibacterium	
Otu0404	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
Otu0405	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0406	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	
Otu0407	Bacteria	Actinobacteria	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified	
Otu0408	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	
Otu0409	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Otu0410	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0411	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae_1	Thermoactinomyces	
Otu0412	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0413	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	
Otu0414	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
Otu0415	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	
Otu0416	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
Otu0417	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Rhodothermaceae	Rubrivirga	
Otu0418	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
Otu0419	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
Otu0420	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophagaceae_unclassified	
Otu0421	Bacteria	Acidobacteria	Acidobacteria_Gp4	Blastocatella	Blastocatella_unclassified	Blastocatella_unclassified	
Otu0422	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
Otu0423	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified	
Otu0424	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	
Otu0425	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0426	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified	
Otu0427	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0428	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cloacibacterium	
Otu0429	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	
Otu0430	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
Otu0431	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0432	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	
Otu0433	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
Otu0434	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0435	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	
Otu0436	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
Otu0437	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	
Otu0438	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Slackia	
Otu0439	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiales_unclassified	Acidimicrobiales_unclassified	
Otu0440	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0441	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
Otu0442	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae_unclassified	
Otu0443	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
Otu0444	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonellaceae_unclassified	
Otu0445	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacteraceae_unclassified	
Otu0446	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	
Otu0447	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
Otu0448	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	
Otu0449	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Gp6_unclassified	Gp6_unclassified	
Otu0450	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	
Otu0451	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XII	Exiguobacterium	
Otu0452	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rhodocyclaceae_unclassified	
Otu0453	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
Otu0454	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
Otu0455	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
Otu0456	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter	
Otu0457	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Plantibacter	
Otu0458	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	
Otu0459	Bacteria	Actinobacteria	Actinobacteria	Actinobacteria_unclassified	Actinobacteria_unclassified	Actinobacteria_unclassified	
